,title,genre,studio,number_of_episodes,release_date,content_type,viewer_reviews,source,year
1350,FAIRY TAIL 100 YEARS QUEST,"Action, Adventure, Comedy, Fantasy",J.C.STAFF,25,2024-07-01,Tv,76.0,AniList,2024.0
1351,Cross Ange: Rondo of Angel and Dragon,"Action, Ecchi, Mecha, Romance, Sci-Fi",Sunrise,25,2014-10-01,Tv,69.0,AniList,2014.0
1352,Ranking of Kings: The Treasure Chest of Courage,"Action, Adventure, Drama, Fantasy",WIT STUDIO,10,2023-04-01,Tv,74.0,AniList,2023.0
1353,Qualidea Code,"Action, Fantasy, Supernatural",A-1 Pictures,12,2016-07-01,Tv,61.0,AniList,2016.0
1354,HANEBADO!,"Drama, Slice of Life, Sports",LIDENFILMS,13,2018-07-01,Tv,66.0,AniList,2018.0
1357,The Lost Village,"Comedy, Drama, Horror, Mystery, Supernatural",diomedéa,12,2016-04-01,Tv,50.0,AniList,2016.0
1358,KENGAN ASHURA Part I,"Action, Sports",Larx Entertainment,12,2019-07-01,Ona,72.0,AniList,2019.0
1359,Ascendance of a Bookworm Season 3,"Drama, Fantasy, Slice of Life",Ajiado,10,2022-04-01,Tv,79.0,AniList,2022.0
1360,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",Kyoto Animation,24,2006-10-01,Tv,76.0,AniList,2006.0
1361,Blue Literature Series,"Drama, Psychological, Thriller",MADHOUSE,12,2009-10-01,Tv,73.0,AniList,2009.0
1363,Nura: Rise of the Yokai Clan,"Action, Supernatural",Studio DEEN,24,2010-07-01,Tv,73.0,AniList,2010.0
1364,The Eccentric Family,"Comedy, Drama, Fantasy, Slice of Life, Supernatural",Bandai Visual,13,2013-07-01,Tv,77.0,AniList,2013.0
1365,Pretty Boy Detective Club,"Comedy, Mystery, Sci-Fi",Shaft,12,2021-04-01,Tv,69.0,AniList,2021.0
1366,Dragon Ball DAIMA,"Action, Adventure",Toei Animation,20,2024-10-01,Tv,76.0,AniList,2024.0
1368,Scissor Seven,"Action, Comedy, Drama, Mystery, Romance",Sharefun Studio,10,2018-04-01,Ona,78.0,AniList,2018.0
1369,Record of Ragnarok II,"Action, Drama, Fantasy, Supernatural",Graphinica,10,2023-01-01,Ona,75.0,AniList,2023.0
1371,Kenichi: The Mightiest Disciple,"Action, Comedy",TV Tokyo,50,2006-10-01,Tv,77.0,AniList,2006.0
1372,ef ~ A Tale of Memories,"Drama, Mystery, Psychological, Romance",Shaft,12,2007-10-01,Tv,75.0,AniList,2007.0
1373,Golden Kamuy Season 3,"Action, Adventure, Comedy",Geno Studio,12,2020-10-01,Tv,83.0,AniList,2020.0
1374,RE-MAIN,"Drama, Sports",MAPPA,12,2021-07-01,Tv,69.0,AniList,2021.0
1375,The Legendary Hero is Dead!,"Action, Adventure, Comedy, Ecchi, Fantasy",LIDENFILMS,12,2023-04-01,Tv,63.0,AniList,2023.0
1376,Rail Wars!,"Action, Ecchi, Romance",Passione,12,2014-07-01,Tv,59.0,AniList,2014.0
1377,Rewrite,"Drama, Mystery, Romance, Slice of Life, Supernatural",8-bit,13,2016-07-01,Tv,62.0,AniList,2016.0
1378,Strike the Blood Second,"Action, Ecchi, Fantasy, Supernatural",SILVER LINK.,8,2016-11-01,Ova,67.0,AniList,2016.0
1379,Revue Starlight,"Action, Drama, Music, Psychological",Kinema Citrus,12,2018-07-01,Tv,77.0,AniList,2018.0
1380,The Café Terrace and Its Goddesses,"Comedy, Ecchi, Romance",Tezuka Productions,12,2023-04-01,Tv,71.0,AniList,2023.0
1381,Yuki Yuna is a Hero,"Action, Drama, Fantasy, Mahou Shoujo, Psychological, Slice of Life",Studio Gokumi,12,2014-10-01,Tv,72.0,AniList,2014.0
1383,I'm Standing on a Million Lives Season 2,"Action, Drama, Fantasy",Maho Film,12,2021-07-01,Tv,66.0,AniList,2021.0
1384,Space Brothers,"Comedy, Sci-Fi, Slice of Life",Aniplex,99,2012-04-01,Tv,83.0,AniList,2012.0
1386,Today's Menu for the Emiya Family,"Comedy, Slice of Life, Supernatural",ufotable,13,2018-01-01,Ona,77.0,AniList,2018.0
1387,Natsume's Book of Friends Season 4,"Drama, Fantasy, Slice of Life, Supernatural",Aniplex,13,2012-01-01,Tv,85.0,AniList,2012.0
1389,Natsume's Book of Friends Season 3,"Drama, Fantasy, Slice of Life, Supernatural",Aniplex,13,2011-07-01,Tv,84.0,AniList,2011.0
1392,No-Rin,"Comedy, Ecchi, Romance",Frontier Works,12,2014-01-01,Tv,64.0,AniList,2014.0
1393,Classroom for Heroes,"Action, Fantasy, Slice of Life",Actas,12,2023-07-01,Tv,59.0,AniList,2023.0
1394,Pokémon the Series: XY,"Action, Adventure, Comedy, Fantasy",TV Tokyo,93,2013-10-01,Tv,73.0,AniList,2013.0
1395,Tiger & Bunny,"Action, Comedy, Mecha, Mystery",Sunrise,25,2011-04-01,Tv,77.0,AniList,2011.0
1396,My Home Hero,"Action, Drama, Psychological, Thriller",Kodansha,12,2023-04-01,Tv,68.0,AniList,2023.0
1397,Taisho Otome Fairy Tale,"Comedy, Drama, Romance, Slice of Life",SynergySP,12,2021-10-01,Tv,76.0,AniList,2021.0
1398,Miru Tights,"Ecchi, Slice of Life",Yokohama Animation Lab,12,2019-05-01,Ona,61.0,AniList,2019.0
1399,Kaiba,"Adventure, Mystery, Psychological, Romance, Sci-Fi",MADHOUSE,12,2008-04-01,Tv,79.0,AniList,2008.0
1400,You are Ms. Servant,"Comedy, Romance, Slice of Life",Felix Film,12,2024-10-01,Tv,69.0,AniList,2024.0
1401,"Science Fell in Love, So I Tried to Prove It r=1-sinθ","Comedy, Romance",Zero-G,12,2022-04-01,Tv,71.0,AniList,2022.0
1402,I Can't Understand What My Husband is Saying 2nd Thread,"Comedy, Romance, Slice of Life",Seven,13,2015-04-01,Tv Short,71.0,AniList,2015.0
1403,Ranma1/2 (2024),"Action, Comedy, Romance",MAPPA,12,2024-10-01,Tv,80.0,AniList,2024.0
1404,The Irregular at Magic High School Season 3,"Action, Sci-Fi, Supernatural",Aniplex,13,2024-04-01,Tv,70.0,AniList,2024.0
1405,Those Snow White Notes,"Drama, Music",Shin-Ei Animation,12,2021-04-01,Tv,73.0,AniList,2021.0
1406,"Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside Season 2","Action, Adventure, Fantasy, Romance, Slice of Life",Studio Flad,12,2024-01-01,Tv,68.0,AniList,2024.0
1407,Real Girl 2,"Comedy, Drama, Romance, Slice of Life",Hoods Entertainment,12,2019-01-01,Tv,74.0,AniList,2019.0
1408,Dragonar Academy,"Comedy, Ecchi, Fantasy",C-Station,12,2014-04-01,Tv,60.0,AniList,2014.0
1409,Knights of Sidonia,"Action, Fantasy, Mecha, Sci-Fi",POLYGON PICTURES,12,2014-04-01,Tv,73.0,AniList,2014.0
1410,Granblue Fantasy: The Animation,"Adventure, Fantasy",A-1 Pictures,13,2017-04-01,Tv,64.0,AniList,2017.0
1411,Bottom-Tier Character Tomozaki 2nd Stage,"Comedy, Drama, Romance, Slice of Life",Happinet Phantom Studios,13,2024-01-01,Tv,70.0,AniList,2024.0
1412,YuruYuri Season 2,"Comedy, Slice of Life",Doga Kobo,12,2012-07-01,Tv,77.0,AniList,2012.0
1413,High School DxD: Fantasy Jiggles Unleashed,"Comedy, Ecchi, Romance",Genco,6,2012-03-01,Special,68.0,AniList,2012.0
1414,Are You Lost?,"Adventure, Comedy, Ecchi",Ezo’la,12,2019-07-01,Tv Short,63.0,AniList,2019.0
1415,2.43: Seiin High School Boys Volleyball Team,"Drama, Slice of Life, Sports",David Production,12,2021-01-01,Tv,59.0,AniList,2021.0
1416,The Foolish Angel Dances with the Devil,"Comedy, Romance, Supernatural",KADOKAWA,12,2024-01-01,Tv,67.0,AniList,2024.0
1417,Canaan,"Action, Sci-Fi, Supernatural",Lantis,13,2009-07-01,Tv,68.0,AniList,2009.0
1418,Occultic;Nine,"Mystery, Sci-Fi, Supernatural, Thriller",A-1 Pictures,12,2016-10-01,Tv,65.0,AniList,2016.0
1419,HIGH CARD,"Action, Fantasy",TMS Entertainment,12,2023-01-01,Tv,71.0,AniList,2023.0
1420,No Game No Life Specials,"Comedy, Ecchi, Fantasy",MADHOUSE,6,2014-06-01,Special,64.0,AniList,2014.0
1421,Kakegurui Twin,"Drama, Mystery, Psychological",MAPPA,6,2022-08-01,Ona,71.0,AniList,2022.0
1422,Oreimo (ONA),"Comedy, Romance, Slice of Life",Aniplex,4,2011-02-01,Ona,70.0,AniList,2011.0
1423,Drug Store in Another World - The Slow Life of a Cheat Pharmacist,"Comedy, Fantasy, Slice of Life",EMT Squared,12,2021-07-01,Tv,61.0,AniList,2021.0
1424,Fairy gone,"Action, Adventure, Drama, Fantasy, Supernatural",P.A.WORKS,12,2019-04-01,Tv,52.0,AniList,2019.0
1425,SUPER HXEROS,"Action, Comedy, Ecchi, Romance, Supernatural",project No.9,12,2020-07-01,Tv,54.0,AniList,2020.0
1426,Sunday Without God,"Adventure, Drama, Fantasy, Mystery, Psychological, Supernatural",MADHOUSE,12,2013-06-01,Tv,69.0,AniList,2013.0
1427,Otherside Picnic,"Adventure, Fantasy, Mystery, Sci-Fi, Supernatural",LIDENFILMS,12,2021-01-01,Tv,63.0,AniList,2021.0
1428,Loner Life in Another World,"Action, Adventure, Fantasy",Pony Canyon,12,2024-09-01,Ona,65.0,AniList,2024.0
1429,DEMON LORD 2099,"Action, Comedy, Drama, Fantasy, Sci-Fi",Aniplex,12,2024-10-01,Tv,74.0,AniList,2024.0
1431,My Happy Marriage Season 2,"Drama, Romance, Supernatural",KADOKAWA,13,2025-01-01,Tv,75.0,AniList,2025.0
1432,Let This Grieving Soul Retire,"Action, Comedy, Fantasy",Avex Pictures,13,2024-09-01,Tv,69.0,AniList,2024.0
1433,From Old Country Bumpkin to Master Swordsman,"Action, Adventure, Comedy, Fantasy",NBCUniversal Entertainment Japan,12,2025-04-01,Tv,68.0,AniList,2025.0
1434,Pokémon the Series: Ruby and Sapphire,"Action, Adventure, Comedy, Fantasy",TV Tokyo,192,2002-11-01,Tv,69.0,AniList,2002.0
1435,The Strongest Magician in the Demon Lord's Army was a Human,"Action, Adventure, Drama, Fantasy",studio A-CAT,12,2024-06-01,Tv,63.0,AniList,2024.0
1438,Honey Lemon Soda,Romance,J.C.STAFF,12,2025-01-01,Tv,71.0,AniList,2025.0
1439,Gatchaman Crowds,"Action, Adventure, Sci-Fi",Tatsunoko Production,12,2013-07-01,Tv,70.0,AniList,2013.0
1440,Why Does Nobody Remember Me in This World?,"Action, Adventure, Fantasy, Sci-Fi",project No.9,12,2024-07-01,Tv,62.0,AniList,2024.0
1441,Tawawa on Monday,"Ecchi, Slice of Life",PINE JAM,12,2016-10-01,Ona,61.0,AniList,2016.0
1442,Kanokon: The Girl Who Cried Fox,"Comedy, Ecchi, Romance, Supernatural",Xebec,12,2008-04-01,Tv,57.0,AniList,2008.0
1443,Sound of the Sky,"Music, Sci-Fi, Slice of Life",Aniplex,12,2010-01-01,Tv,74.0,AniList,2010.0
1444,Samurai X: Trust and Betrayal,"Action, Drama, Romance",Studio DEEN,4,1999-02-01,Ova,85.0,AniList,1999.0
1445,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,"Adventure, Comedy, Fantasy, Slice of Life",studio A-CAT,12,2022-10-01,Tv,57.0,AniList,2022.0
1446,Joker Game,"Action, Drama, Mystery, Psychological, Thriller",Production I.G,12,2016-04-01,Tv,66.0,AniList,2016.0
1447,Killing Bites,"Action, Ecchi, Horror, Sci-Fi",LIDENFILMS,12,2018-01-01,Tv,62.0,AniList,2018.0
1448,Ushio and Tora (TV),"Action, Adventure, Comedy, Drama, Supernatural",MAPPA,26,2015-07-01,Tv,73.0,AniList,2015.0
1449,Do It Yourself!!,Slice of Life,PINE JAM,12,2022-10-01,Tv,74.0,AniList,2022.0
1450,Sakura Quest,"Comedy, Slice of Life",P.A.WORKS,25,2017-04-01,Tv,73.0,AniList,2017.0
1451,SKET Dance,"Comedy, Drama, Slice of Life",TV Tokyo,77,2011-04-01,Tv,78.0,AniList,2011.0
1455,Yakuza Fiancé: Raise wa Tanin ga Ii,"Comedy, Drama, Romance",Studio DEEN,12,2024-10-01,Tv,71.0,AniList,2024.0
1456,Gunbuster,"Action, Drama, Mecha, Sci-Fi",Gainax,6,1988-10-01,Ova,77.0,AniList,1988.0
1457,Initial D 4th Stage,"Action, Drama, Sports",OB Planning,24,2004-04-01,Tv,80.0,AniList,2004.0
1458,Super Cub,Slice of Life,Studio KAI,12,2021-04-01,Tv,72.0,AniList,2021.0
1459,Please tell me! Galko-chan,"Comedy, Slice of Life",feel.,12,2016-01-01,Tv Short,67.0,AniList,2016.0
1460,THE NEW GATE,"Action, Adventure, Fantasy",CLOUDHEARTS,12,2024-04-01,Tv,63.0,AniList,2024.0
1461,Symphogear,"Action, Drama, Mahou Shoujo, Music, Sci-Fi",Satelight,13,2012-01-01,Tv,68.0,AniList,2012.0
1462,Metallic Rouge,"Action, Mystery, Sci-Fi",bones,13,2024-01-01,Tv,59.0,AniList,2024.0
1463,FLCL Progressive,"Action, Comedy, Mecha, Sci-Fi",Production I.G,6,2018-06-01,Tv,61.0,AniList,2018.0
1464,Hitorijime My Hero,"Romance, Slice of Life",Encourage Films,12,2017-07-01,Tv,70.0,AniList,2017.0
1465,Magical Girl Raising Project,"Action, Fantasy, Horror, Mahou Shoujo, Psychological, Thriller",Lerche,12,2016-10-01,Tv,66.0,AniList,2016.0
1466,KOWLOON GENERIC ROMANCE,"Drama, Mystery, Romance, Sci-Fi, Slice of Life",Arvo Animation,13,2025-04-01,Tv,73.0,AniList,2025.0
1467,Black Butler: Book of Murder,"Comedy, Fantasy, Mystery, Supernatural",A-1 Pictures,2,2014-10-01,Ova,78.0,AniList,2014.0
1469,A Condition Called Love,"Drama, Romance",East Fish Studio,12,2024-04-01,Tv,66.0,AniList,2024.0
1470,Yu-Gi-Oh! GX,"Action, Comedy, Fantasy",Toei Animation,180,2004-10-01,Tv,70.0,AniList,2004.0
1471,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",GONZO,24,2007-04-01,Tv,73.0,AniList,2007.0
1472,BARTENDER Glass of God,"Drama, Slice of Life",Liber,12,2024-04-01,Tv,73.0,AniList,2024.0
1475,MARS RED,"Action, Drama, Sci-Fi, Supernatural",Signal.MD,13,2021-04-01,Tv,63.0,AniList,2021.0
1476,SHUFFLE!,"Comedy, Drama, Ecchi, Fantasy, Romance",Xebec,24,2005-07-01,Tv,65.0,AniList,2005.0
1477,Kakuriyo -Bed & Breakfast for Spirits-,"Drama, Romance, Supernatural",GONZO,26,2018-04-01,Tv,74.0,AniList,2018.0
1478,Nyan Koi!,"Comedy, Romance, Slice of Life, Supernatural",AIC,12,2009-10-01,Tv,67.0,AniList,2009.0
1479,YU-NO: A Girl Who Chants Love at the Bound of This World,"Action, Adventure, Drama, Sci-Fi",feel.,26,2019-04-01,Tv,61.0,AniList,2019.0
1480,Izetta: The Last Witch,"Action, Drama",Ajiado,12,2016-10-01,Tv,65.0,AniList,2016.0
1482,The Vexations of a Shut-In Vampire Princess,"Action, Comedy, Fantasy",project No.9,12,2023-10-01,Tv,70.0,AniList,2023.0
1483,Ladies Versus Butlers,"Comedy, Ecchi, Romance",Xebec,12,2010-01-01,Tv,61.0,AniList,2010.0
1484,Sugar Apple Fairy Tale,"Adventure, Fantasy, Romance",J.C.STAFF,12,2023-01-01,Tv,73.0,AniList,2023.0
1487,KONOHANA KITAN,"Slice of Life, Supernatural",Lerche,12,2017-10-01,Tv,72.0,AniList,2017.0
1489,Aoharu x Machinegun,"Action, Comedy, Slice of Life, Sports",Brain's Base,12,2015-07-01,Tv,66.0,AniList,2015.0
1491,My Unique Skill Makes Me OP even at Level 1,"Adventure, Fantasy",Maho Film,12,2023-07-01,Tv,61.0,AniList,2023.0
1492,If Her Flag Breaks,"Comedy, Romance",Hoods Entertainment,13,2014-04-01,Tv,59.0,AniList,2014.0
1494,Miss Caretaker of Sunohara-sou,"Comedy, Ecchi, Slice of Life",SILVER LINK.,12,2018-07-01,Tv,64.0,AniList,2018.0
1495,Castle Town Dandelion,"Comedy, Slice of Life",Production IMS,12,2015-07-01,Tv,69.0,AniList,2015.0
1497,My Hero Academia: Vigilantes,"Action, Adventure, Drama, Fantasy",bones film,13,2025-04-01,Tv,74.0,AniList,2025.0
1498,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo",SILVER LINK.,10,2014-07-01,Tv,70.0,AniList,2014.0
1499,Princess Tutu,"Drama, Fantasy, Mahou Shoujo, Mystery, Psychological, Romance",Hal Film Maker,38,2002-08-01,Tv,81.0,AniList,2002.0
1501,Pupa,"Drama, Fantasy, Horror, Psychological",Studio DEEN,12,2014-01-01,Tv Short,27.0,AniList,2014.0
1502,NAKAIMO - My Little Sister Is Among Them!,"Comedy, Ecchi, Romance",Lantis,12,2012-07-01,Tv,60.0,AniList,2012.0
1503,The Maid I Hired Recently is Mysterious,"Comedy, Romance, Slice of Life",BLADE,11,2022-07-01,Tv,63.0,AniList,2022.0
1504,Full Metal Panic? Fumoffu,"Action, Comedy, Romance",Kyoto Animation,12,2003-08-01,Tv,77.0,AniList,2003.0
1505,Netsuzou Trap -NTR-,"Drama, Ecchi, Romance",Creators in Pack,12,2017-07-01,Tv Short,48.0,AniList,2017.0
1506,Chaika -The Coffin Princess- AVENGING BATTLE,"Action, Adventure, Comedy, Fantasy",bones,10,2014-10-01,Tv,69.0,AniList,2014.0
1507,Darker than Black: Origins,"Action, Mystery, Psychological, Sci-Fi",bones,4,2010-01-01,Special,76.0,AniList,2010.0
1508,Chihayafuru 3,"Drama, Romance, Slice of Life, Sports",MADHOUSE,24,2019-10-01,Tv,85.0,AniList,2019.0
1509,APPARE-RANMAN!,"Action, Adventure, Comedy",P.A.WORKS,13,2020-04-01,Tv,70.0,AniList,2020.0
1510,MM!,"Comedy, Ecchi",Xebec,12,2010-10-01,Tv,65.0,AniList,2010.0
1511,The Ones Within,"Adventure, Comedy, Drama, Mystery, Sci-Fi",SILVER LINK.,12,2019-07-01,Tv,66.0,AniList,2019.0
1512,When They Cry Rei,"Comedy, Mystery, Psychological, Supernatural, Thriller",Studio DEEN,5,2009-02-01,Ova,71.0,AniList,2009.0
1513,The Idol Master,"Comedy, Drama, Music, Slice of Life",Aniplex,25,2011-07-01,Tv,75.0,AniList,2011.0
1514,Terra Formars,"Action, Horror, Sci-Fi",LIDENFILMS,13,2014-09-01,Tv,65.0,AniList,2014.0
1515,Memories,"Adventure, Comedy, Drama, Horror, Mystery, Psychological, Sci-Fi",MADHOUSE,3,1995-12-01,Movie,75.0,AniList,1995.0
1517,Space Dandy 2,"Comedy, Sci-Fi",bones,13,2014-07-01,Tv,81.0,AniList,2014.0
1518,Grandpa and Grandma Turn Young Again,"Comedy, Fantasy, Romance, Slice of Life",KADOKAWA,11,2024-04-01,Tv,71.0,AniList,2024.0
1519,Ga-Rei-Zero,"Action, Supernatural, Thriller",AIC Spirits,12,2008-10-01,Tv,73.0,AniList,2008.0
1520,Kubikiri Cycle: The Blue Savant and the Nonsense User,"Drama, Mystery, Psychological, Thriller",Shaft,8,2016-10-01,Ova,77.0,AniList,2016.0
1521,Dropkick on My Devil!,"Comedy, Slice of Life, Supernatural",Nomad,11,2018-07-01,Tv,67.0,AniList,2018.0
1523,"The Most Notorious ""Talker"" Runs the World's Greatest Clan","Action, Adventure, Comedy, Fantasy, Psychological",Felix Film,12,2024-10-01,Ona,74.0,AniList,2024.0
1524,My Life as Inukai-san’s Dog,"Comedy, Ecchi, Romance, Supernatural",Quad,12,2023-01-01,Tv Short,46.0,AniList,2023.0
1525,Dagashi Kashi 2,"Comedy, Slice of Life",Tezuka Productions,12,2018-01-01,Tv Short,67.0,AniList,2018.0
1526,Love Hina,"Comedy, Ecchi, Romance, Slice of Life",TV Tokyo,24,2000-04-01,Tv,66.0,AniList,2000.0
1527,Ikebukuro West Gate Park,"Drama, Mystery",Doga Kobo,12,2020-10-01,Tv,65.0,AniList,2020.0
1528,Shakugan no Shana: Season III,"Action, Fantasy, Romance, Supernatural",J.C.STAFF,24,2011-10-01,Tv,72.0,AniList,2011.0
1529,Skip Beat!,"Comedy, Drama, Romance",Hal Film Maker,25,2008-10-01,Tv,77.0,AniList,2008.0
1530,Moribito: Guardian of the Spirit,"Action, Adventure, Fantasy",Production I.G,26,2007-04-01,Tv,79.0,AniList,2007.0
1531,Mobile Suit Gundam,"Drama, Mecha, Sci-Fi",Sunrise,43,1979-04-01,Tv,76.0,AniList,1979.0
1532,7SEEDS,"Action, Adventure, Drama, Horror, Mystery, Psychological, Romance, Sci-Fi",GONZO,12,2019-06-01,Ona,63.0,AniList,2019.0
1533,Wasteful Days of High School Girls,"Comedy, Slice of Life",Passione,12,2019-07-01,Tv,74.0,AniList,2019.0
1534,The Perfect Insider,"Drama, Mystery, Psychological, Sci-Fi, Thriller",A-1 Pictures,11,2015-10-01,Tv,68.0,AniList,2015.0
1535,SHADOWS HOUSE 2nd Season,"Fantasy, Horror, Mystery, Slice of Life, Supernatural",Aniplex,12,2022-07-01,Tv,79.0,AniList,2022.0
1536,BEATLESS,"Action, Drama, Romance, Sci-Fi",diomedéa,24,2018-01-01,Tv,57.0,AniList,2018.0
1537,ISHURA,"Action, Drama, Fantasy",KADOKAWA,12,2024-01-01,Tv,65.0,AniList,2024.0
1538,Ultramarine Magmell,"Action, Adventure, Fantasy",Studio Signpost,13,2019-04-01,Tv,58.0,AniList,2019.0
1540,Soul Eater Not!,"Action, Comedy, Ecchi, Supernatural",bones,12,2014-04-01,Tv,55.0,AniList,2014.0
1541,My Tiny Senpai,"Comedy, Romance, Slice of Life",project No.9,12,2023-07-01,Tv,67.0,AniList,2023.0
1542,Ghost in the Shell: Stand Alone Complex 2nd GIG,"Action, Mystery, Psychological, Sci-Fi",Production I.G,26,2004-01-01,Tv,84.0,AniList,2004.0
1544,World Trigger 2nd Season,"Action, Sci-Fi",Toei Animation,12,2021-01-01,Tv,80.0,AniList,2021.0
1545,Hakata Tonkotsu Ramens,"Action, Mystery",Satelight,12,2018-01-01,Tv,71.0,AniList,2018.0
1546,Princess Connect! Re:Dive Season 2,"Action, Adventure, Comedy, Fantasy",CygamesPictures,12,2022-01-01,Tv,77.0,AniList,2022.0
1547,Arte,"Drama, Romance, Slice of Life",Seven Arcs,12,2020-04-01,Tv,69.0,AniList,2020.0
1548,JoJo's Bizarre Adventure,"Action, Adventure, Drama, Horror, Supernatural",APPP,6,1993-11-01,Ova,72.0,AniList,1993.0
1549,Back Street Girls -GOKUDOLS-,"Comedy, Ecchi, Music",J.C.STAFF,10,2018-07-01,Tv,66.0,AniList,2018.0
1550,DAKAICHI -I'm being harassed by the sexiest man of the year-,"Comedy, Drama, Romance",CloverWorks,13,2018-10-01,Tv,70.0,AniList,2018.0
1551,Noragami ARAGOTO OVA,"Action, Adventure, Comedy, Slice of Life, Supernatural",bones,2,2015-11-01,Ova,75.0,AniList,2015.0
1554,Omamori Himari,"Action, Comedy, Ecchi, Fantasy, Romance",ZEXCS,12,2010-01-01,Tv,63.0,AniList,2010.0
1555,Umineko: When They Cry,"Drama, Horror, Mystery, Psychological, Supernatural",NBCUniversal Entertainment Japan,26,2009-07-01,Tv,63.0,AniList,2009.0
1556,Seraph of the End: Vampire Reign - Owaranai Seraph,"Action, Comedy, Sci-Fi, Supernatural",WIT STUDIO,9,2015-06-01,Special,72.0,AniList,2015.0
1557,One-Punch Man Season 2 OVA,"Action, Comedy, Sci-Fi, Supernatural",J.C.STAFF,6,2019-10-01,Ova,72.0,AniList,2019.0
1558,Backflip!!,"Comedy, Drama, Sports",ZEXCS,12,2021-04-01,Tv,74.0,AniList,2021.0
1559,Mr. Osomatsu,"Comedy, Slice of Life",Studio Pierrot,25,2015-10-01,Tv,75.0,AniList,2015.0
1560,Princess Lover!,"Comedy, Ecchi, Romance",GoHands,12,2009-07-01,Tv,62.0,AniList,2009.0
1561,GJ Club,"Comedy, Slice of Life",VAP,12,2013-01-01,Tv,70.0,AniList,2013.0
1562,GANBARE DOUKICHAN,"Comedy, Ecchi, Romance, Slice of Life",Atelier Pontdarc,12,2021-09-01,Ona,64.0,AniList,2021.0
1563,Den-noh Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",MADHOUSE,26,2007-05-01,Tv,78.0,AniList,2007.0
1565,Nisekoi OVA,"Comedy, Romance",Shaft,3,2014-10-01,Ova,71.0,AniList,2014.0
1566,Whisper Me a Love Song,"Drama, Music, Romance",CLOUDHEARTS,12,2024-04-01,Tv,64.0,AniList,2024.0
1567,Tales of Wedding Rings,"Adventure, Comedy, Ecchi, Fantasy, Romance",Staple Entertainment,12,2024-01-01,Tv,59.0,AniList,2024.0
1568,Robotics;Notes,"Drama, Mecha, Sci-Fi",Production I.G,22,2012-10-01,Tv,70.0,AniList,2012.0
1570,Nyaruko-san: Another Crawling Chaos W,"Comedy, Romance, Sci-Fi",Xebec,12,2013-04-01,Tv,69.0,AniList,2013.0
1571,"Now and Then, Here and There","Adventure, Drama, Fantasy, Sci-Fi",AIC,13,1999-10-01,Tv,73.0,AniList,1999.0
1572,My Hero Academia the Movie: Two Heroes Specials,"Action, Drama",bones,2,2019-02-01,Ova,71.0,AniList,2019.0
1574,Sabagebu! - Survival Game Club!,"Action, Comedy, Sports",Studio Signpost,12,2014-07-01,Tv,71.0,AniList,2014.0
1575,Sekirei: Pure Engagement,"Action, Comedy, Ecchi",Aniplex,13,2010-06-01,Tv,68.0,AniList,2010.0
1576,Death Note: Relight,"Mystery, Psychological, Supernatural, Thriller",MADHOUSE,2,2007-08-01,Special,74.0,AniList,2007.0
1577,RWBY: Ice Queendom,"Action, Fantasy, Sci-Fi",Shaft,12,2022-07-01,Tv,61.0,AniList,2022.0
1578,Seven Mortal Sins,"Action, Ecchi, Fantasy",Artland,12,2017-04-01,Tv,52.0,AniList,2017.0
1579,OneRoom,"Romance, Slice of Life",TYPHOON GRAPHICS,12,2017-01-01,Tv Short,52.0,AniList,2017.0
1580,The Faraway Paladin: The Lord of Rust Mountains,"Action, Adventure, Fantasy, Mystery, Psychological",OLM,12,2023-10-01,Tv,73.0,AniList,2023.0
1581,Hayate the Combat Butler,"Action, Comedy, Romance",TV Tokyo,52,2007-04-01,Tv,72.0,AniList,2007.0
1582,ItaKiss,"Comedy, Romance",Bandai Visual,25,2008-04-01,Tv,69.0,AniList,2008.0
1583,The Weakest Tamer Began a Journey to Pick Up Trash,"Adventure, Fantasy",Studio Massket,12,2024-01-01,Tv,74.0,AniList,2024.0
